T             ,              77           ,             Average T     ,             dT            ,              1            ,              2            ,              3            ,              4            ,              5            ,              6            ,              7            ,              8            ,              9            ,              10           ,              11           ,              12           ,              13           ,              14           ,              15           ,              16           ,              17           ,              18           ,              19           ,              20           ,              21           ,              22           ,              23           ,              24           ,              25           ,              26           ,              27           ,              28           ,              29           ,              30           ,              31           ,              32           ,              33           ,              34           ,              35           ,              36           ,              37           ,              38           ,              39           ,              40           ,              41           ,              42           ,              43           ,              44           ,              45           ,              46           ,              47           ,              48           ,              49           ,              50           ,              51           ,              52           ,              53           ,              54           ,              55           ,              56           ,              57           ,              58           ,              59           ,              60           ,              61           ,              62           ,              63           ,              64           ,              65           ,              66           ,              67           ,              68           ,              69           ,              70           ,              71           ,              72           ,              73           ,              74           ,              75           ,              76           ,              77           ,              
0             ,             0             ,              22           ,             0             ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,                           
 0.001        ,              3.6          ,              22           ,              0            ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              
 24           ,              86400        ,              21.9999999999985           ,             -1.46016532198701E-12       ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              21.9999999999973           ,              21.9999999999974           ,              21.9999999999974           ,              21.9999999999974           ,              21.9999999999974           ,              21.9999999999975           ,              21.9999999999974           ,              21.9999999999974           ,              21.9999999999974           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999974           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999976           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999976           ,              21.9999999999976           ,              21.9999999999976           ,              21.9999999999975           ,              21.9999999999975           ,              21.9999999999976           ,              21.9999999999976           ,              21.9999999999976           ,              21.9999999999976           ,              21.9999999999975           ,              21.9999999999977           ,              21.9999999999976           ,              21.9999999999976           ,              21.9999999999976           ,              21.9999999999976           ,              
 48           ,              172800       ,              22.0000000000001           ,              9.59232693276135E-14       ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              21.9999999999999           ,              21.9999999999999           ,              21.9999999999999           ,              22           ,              22.0000000000001           ,              22           ,              22           ,              22           ,              22           ,              22.0000000000001           ,              22           ,              22.0000000000001           ,              22.0000000000001           ,              22.0000000000001           ,              22.0000000000002           ,              22           ,              22.0000000000001           ,              22.0000000000001           ,              22.0000000000002           ,              22.0000000000002           ,              22.0000000000001           ,              22.0000000000001           ,              22.0000000000002           ,              22.0000000000002           ,              22.0000000000003           ,              22.0000000000002           ,              22.0000000000002           ,              22.0000000000002           ,              22.0000000000002           ,              22.0000000000002           ,              22.0000000000002           ,              22.0000000000002           ,              22.0000000000002           ,              22.0000000000003           ,              22.0000000000003           ,              22.0000000000002           ,              22.0000000000002           ,              22.0000000000003           ,              22.0000000000003           ,              22.0000000000003           ,              22.0000000000002           ,              22.0000000000002           ,              22.0000000000003           ,              22.0000000000004           ,              22.0000000000004           ,              
 72           ,              259200       ,              21.9999999999997           ,             -3.05533376376843E-13       ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              21.9999999999991           ,              21.9999999999991           ,              21.9999999999991           ,              21.9999999999991           ,              21.9999999999991           ,              21.9999999999992           ,              21.9999999999992           ,              21.9999999999991           ,              21.9999999999992           ,              21.9999999999993           ,              21.9999999999992           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999994           ,              21.9999999999994           ,              21.9999999999994           ,              21.9999999999994           ,              21.9999999999994           ,              21.9999999999994           ,              21.9999999999995           ,              21.9999999999995           ,              21.9999999999995           ,              21.9999999999996           ,              21.9999999999996           ,              21.9999999999996           ,              21.9999999999996           ,              21.9999999999996           ,              21.9999999999997           ,              21.9999999999997           ,              21.9999999999996           ,              21.9999999999997           ,              21.9999999999997           ,              21.9999999999998           ,              21.9999999999998           ,              21.9999999999998           ,              21.9999999999998           ,              21.9999999999998           ,              21.9999999999998           ,              21.9999999999998           ,              21.9999999999999           ,              22           ,              22.0000000000001           ,              
 96           ,              345600       ,              21.9999999999994           ,             -6.18172180111287E-13       ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              21.9999999999989           ,              21.9999999999989           ,              21.9999999999989           ,              21.9999999999989           ,              21.9999999999989           ,              21.9999999999989           ,              21.9999999999989           ,              21.9999999999989           ,              21.9999999999989           ,              21.999999999999            ,              21.9999999999988           ,              21.9999999999989           ,              21.9999999999989           ,              21.9999999999989           ,              21.999999999999            ,              21.9999999999987           ,              21.9999999999989           ,              21.9999999999989           ,              21.999999999999            ,              21.9999999999989           ,              21.9999999999988           ,              21.9999999999988           ,              21.999999999999            ,              21.9999999999989           ,              21.999999999999            ,              21.9999999999989           ,              21.9999999999989           ,              21.9999999999989           ,              21.999999999999            ,              21.9999999999989           ,              21.999999999999            ,              21.9999999999989           ,              21.9999999999989           ,              21.999999999999            ,              21.9999999999989           ,              21.999999999999            ,              21.999999999999            ,              21.999999999999            ,              21.999999999999            ,              21.9999999999991           ,              21.999999999999            ,              21.999999999999            ,              21.999999999999            ,              21.9999999999992           ,              21.9999999999992           ,              
 120          ,              432000       ,              21.9999999999996           ,             -3.65929508916452E-13       ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              21.9999999999994           ,              21.9999999999994           ,              21.9999999999995           ,              21.9999999999995           ,              21.9999999999995           ,              21.9999999999994           ,              21.9999999999995           ,              21.9999999999995           ,              21.9999999999995           ,              21.9999999999996           ,              21.9999999999994           ,              21.9999999999995           ,              21.9999999999994           ,              21.9999999999995           ,              21.9999999999995           ,              21.9999999999993           ,              21.9999999999995           ,              21.9999999999994           ,              21.9999999999994           ,              21.9999999999994           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999995           ,              21.9999999999993           ,              21.9999999999994           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999994           ,              21.9999999999992           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999992           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999993           ,              21.9999999999992           ,              21.9999999999995           ,              21.9999999999993           ,              
 144          ,              518400       ,              21.9999999999989           ,             -1.07647224467655E-12       ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              21.9999999999982           ,              21.9999999999981           ,              21.9999999999982           ,              21.9999999999983           ,              21.9999999999983           ,              21.9999999999981           ,              21.9999999999982           ,              21.9999999999982           ,              21.9999999999982           ,              21.9999999999984           ,              21.9999999999981           ,              21.9999999999982           ,              21.9999999999982           ,              21.9999999999982           ,              21.9999999999983           ,              21.999999999998            ,              21.9999999999982           ,              21.9999999999981           ,              21.9999999999982           ,              21.9999999999981           ,              21.9999999999981           ,              21.9999999999981           ,              21.9999999999982           ,              21.9999999999981           ,              21.9999999999981           ,              21.9999999999982           ,              21.9999999999982           ,              21.9999999999981           ,              21.9999999999981           ,              21.9999999999979           ,              21.9999999999983           ,              21.9999999999982           ,              21.9999999999981           ,              21.999999999998            ,              21.9999999999979           ,              21.9999999999983           ,              21.9999999999982           ,              21.9999999999981           ,              21.999999999998            ,              21.9999999999979           ,              21.9999999999983           ,              21.9999999999982           ,              21.999999999998            ,              21.9999999999983           ,              21.999999999998            ,              
 168          ,              604800       ,              21.999999999999            ,             -9.73443547991337E-13       ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              22           ,              21.9999999999983           ,              21.9999999999983           ,              21.9999999999983           ,              21.9999999999984           ,              21.9999999999983           ,              21.9999999999982           ,              21.9999999999983           ,              21.9999999999983           ,              21.9999999999983           ,              21.9999999999985           ,              21.9999999999982           ,              21.9999999999984           ,              21.9999999999982           ,              21.9999999999983           ,              21.9999999999984           ,              21.9999999999982           ,              21.9999999999984           ,              21.9999999999982           ,              21.9999999999983           ,              21.9999999999982           ,              21.9999999999984           ,              21.9999999999983           ,              21.9999999999984           ,              21.9999999999982           ,              21.9999999999982           ,              21.9999999999985           ,              21.9999999999984           ,              21.9999999999983           ,              21.9999999999982           ,              21.9999999999981           ,              21.9999999999985           ,              21.9999999999984           ,              21.9999999999983           ,              21.9999999999983           ,              21.999999999998            ,              21.9999999999986           ,              21.9999999999985           ,              21.9999999999984           ,              21.9999999999983           ,              21.9999999999981           ,              21.9999999999986           ,              21.9999999999985           ,              21.9999999999983           ,              21.9999999999985           ,              21.9999999999982           ,              
